-0.324884095,-1.06501182,8.882691111,-67.05793943,-81.75855044,1.67987233,-0.51590106,3.138790036,4.971311475
-0.066189298,-0.043735225,9.870504518,-67.05793943,-81.75855044,1.67987233,-0.070671378,6.174377224,6.262295082
-0.000191722,0.079196217,9.907854958,19.33839432,-6.583667057,-28.52672086,-0.070671378,6.174377224,6.262295082
-0.019304843,0.069739953,9.957190315,27.36023523,-6.14475592,-24.46702939,-0.070671378,6.174377224,6.262295082
-0.029192372,0.098108747,9.957005502,31.25138844,-1.785914282,-23.4715495,-0.077738516,6.163701068,6.25
0.6,0.135933806,9.966440967,29.46632616,2.784815491,-23.72041947,-0.077738516,6.163701068,6.25
-0.2,-0.3,8.8,25.15286313,8.41498594,-7.668306098,-0.077738516,6.174377224,6.245901639
0,1,8.8,18.09255146,11.7597915,-5.552911312,-0.077738516,6.174377224,6.245901639
0,0,8.8,27.75855377,-4.797752775,-8.881547225,-0.081272085,6.174377224,6.254098361
0,0,8.8,32.24058151,-4.404246238,-9.239297813,-0.081272085,6.174377224,6.254098361
0,0,8.8,15.31216704,0.060539467,-9.581494029,-0.081272085,6.174377224,6.254098361
0,0,8.8,-4.660880371,0.181618402,-8.648231623,-0.077738516,6.167259786,6.25
0,0,8.8,0.152967716,-0.090809201,0.233315601,-0.077738516,6.167259786,6.25
0,0,8.8,0.446877952,0.060539467,0.233315601,-0.074204947,6.170818505,6.254098361
0,0,8.8,0.044789597,-0.136213801,-0.124434987,-0.074204947,6.170818505,6.254098361
0,0,8.8,0.230215961,-0.060539467,0.04666312,-0.074204947,6.163701068,6.266393443
0,0,8.8,0.139719502,0.121078934,0.031108747,-0.074204947,6.163701068,6.266393443
0,0,8.8,0.200356229,0.030269734,0.093326241,-0.074204947,6.163701068,6.266393443
0,0,8.8,0.216509114,0.105944068,0.108880614,-0.070671378,6.174377224,6.254098361
0,0,8.8,0.154037858,0.015134867,-0.015554373,-0.070671378,6.174377224,6.254098361
0,0,8.8,0.124483881,0.136213801,0.171098108,-0.091872792,6.174377224,6.25
0,0,8.8,0.01645864,0.105944068,0.124434987,-0.091872792,6.174377224,6.25
0,0,9.9,0.016917272,0.151348668,0.217761228,-0.074204947,6.170818505,6.254098361
0,0,9.966244047,0.016305763,0.090809201,0,-0.074204947,6.170818505,6.254098361
0,0,9.927762938,0.032611525,0.181618402,0.077771867,-0.074204947,6.170818505,6.254098361
0,0,9.92776536,0.076789613,-0.015134867,0.139989361,-0.06360424,6.167259786,6.254098361
0,0,9.957480851,0.23082747,0,-0.108880614,-0.06360424,6.167259786,6.254098361
0,0,9.967478018,0.046471249,0.030269734,0.062217494,-0.074204947,6.167259786,6.254098361
0,0,9.976815023,0.123107984,0,0.093326241,-0.074204947,6.167259786,6.254098361
0,0,9.96710355,0.028636712,-0.211888135,0.124434987,-0.074204947,6.167259786,6.258196721
0,0,9.976627789,-0.014471233,0.090809201,0.015554373,-0.077738516,6.170818505,6.258196721
0,0,9.957389656,0.031235628,0.0454046,0.077771867,-0.077738516,6.170818505,6.258196721
0,0,9.957296039,0.21559185,0.015134867,0.093326241,-0.074204947,6.174377224,6.25
0,0,9.977100717,0.075872348,-0.105944068,0.108880614,-0.074204947,6.174377224,6.25
0,0,9.976718984,0.124942513,0.181618402,0.155543734,-0.070671378,6.163701068,6.258196721
0,0,9.937188717,-0.045095352,0.105944068,-0.04666312,-0.070671378,6.163701068,6.258196721
0,0,9.956813425,0.091107969,-0.121078934,0.202206855,-0.070671378,6.163701068,6.258196721
0,0,9.928055897,0.308228593,0.0454046,0.139989361,-0.077738516,6.174377224,6.258196721
0,0,9.9569022,0.122955107,-0.015134867,0.093326241,-0.077738516,6.174377224,6.258196721
0.00E+00,0.069739953,9.96680817,-0.168356214,0.090809201,0.108880614,-0.091872792,6.177935943,6.258196721
0.324884095,-1.16501182,8.882691111,-67.05793943,-81.75855044,1.67987233,-0.51590106,3.138790036,4.971311475
0.066189298,-0.043473523,9.870504518,-67.05793943,-81.75855044,1.67987233,-0.070671378,6.174377224,6.262295082
0.000191722,0.079149622,9.907854958,19.33839432,-6.583667057,-28.52672086,-0.070671378,6.174377224,6.262295082
0.019304843,0.069743995,9.957190315,27.36023523,-6.14475592,-24.46702939,-0.070671378,6.174377224,6.262295082
0.029192372,0.098102387,9.957005502,31.25138844,-1.785914282,-23.4715495,-0.077738516,6.163701068,6.25
0.029570623,0.135933224,9.966440967,29.46632616,2.784815491,-23.72041947,-0.077738516,6.163701068,6.25
0.01958853,0.098108723,9.966719396,25.15286313,8.41498594,-7.668306098,-0.077738516,6.174377224,6.245901639
0.038796214,0.098102387,9.927671743,18.09255146,11.7597915,-5.552911312,-0.077738516,6.174377224,6.245901639
0.087193672,0.135932338,9.967017197,27.75855377,-4.797752775,-8.881547225,-0.081272085,6.174377224,6.254098361
0.07758983,0.135349338,9.908061563,32.24058151,-4.404246238,-9.239297813,-0.081272085,6.174377224,6.254098361
0.038890776,0.160756501,9.957007923,15.31216704,0.060539467,-9.581494029,-0.081272085,6.174377224,6.254098361
0.038701651,0.065886525,9.947385225,-4.660880371,0.181618402,-8.648231623,-0.077738516,6.167259786,6.25
0.067702301,0.107565012,9.967105971,0.152967716,-0.090809201,0.233315601,-0.077738516,6.167259786,6.25
0.048967431,0.157484634,9.937016012,0.446877952,0.060539467,0.233315601,-0.074204947,6.170818505,6.254098361
0.048683743,0.126747754,9.956916728,0.044789597,-0.136213801,-0.124434987,-0.074204947,6.170818505,6.254098361
0.058003897,0.098810875,9.937673752,0.230215961,-0.060539467,0.04666312,-0.074204947,6.163701068,6.266393443
0.029192372,0.098810875,9.94719557,0.139719502,0.121078934,0.031108747,-0.074204947,6.163701068,6.266393443
0.029286935,0.107586501,9.927482087,0.200356229,0.030269734,0.093326241,-0.074204947,6.163701068,6.266393443
0.057720209,0.0690974,9.947764536,0.216509114,0.105944068,0.108880614,-0.070671378,6.174377224,6.254098361
0.01958853,0.098100875,9.937289599,0.154037858,0.015134867,-0.015554373,-0.070671378,6.174377224,6.254098361
-0.01863771,0.117021277,9.956338076,0.124483881,0.136213801,0.171098108,-0.091872792,6.174377224,6.25
0.009890126,0.088652482,9.98633684,0.01645864,0.105944068,0.124434987,-0.091872792,6.174377224,6.25
0.077117017,0.081286525,9.957579311,0.016917272,0.151348668,0.217761228,-0.074204947,6.170818505,6.254098361
-0.009033869,0.151702128,9.966244047,0.016305763,0.090809201,0,-0.074204947,6.170818505,6.254098361
0.029003247,0.079196217,9.927762938,0.032611525,0.181618402,0.077771867,-0.074204947,6.170818505,6.254098361
0.038701651,0.088546525,9.92776536,0.076789613,-0.015134867,0.139989361,-0.06360424,6.167259786,6.254098361
0.057814771,0.079196217,9.957480851,0.23082747,0,-0.108880614,-0.06360424,6.167259786,6.254098361
0.057625646,0.060238369,9.967478018,0.046471249,0.030269734,0.062217494,-0.074204947,6.167259786,6.254098361
0.038701651,0.088653425,9.976815023,0.123107984,0,0.093326241,-0.074204947,6.167259786,6.254098361
0.058003897,0.098108334,9.96710355,0.028636712,-0.211888135,0.124434987,-0.074204947,6.167259786,6.258196721
0.038890776,0.10753465,9.976627789,-0.014471233,0.090809201,0.015554373,-0.077738516,6.170818505,6.258196721
0.067607738,0.098341087,9.957389656,0.031235628,0.0454046,0.077771867,-0.077738516,6.170818505,6.258196721
0.067702301,0.107565012,9.957296039,0.21559185,0.015134867,0.093326241,-0.074204947,6.174377224,6.25
0.057814771,0.079133434,9.977100717,0.075872348,-0.105944068,0.108880614,-0.074204947,6.174377224,6.25
0.029097809,0.088652482,9.976718984,0.124942513,0.181618402,0.155543734,-0.070671378,6.163701068,6.258196721
-0.009412119,0.079134324,9.937188717,-0.045095352,0.105944068,-0.04666312,-0.070671378,6.163701068,6.258196721
0.009984689,0.098103487,9.956813425,0.091107969,-0.121078934,0.202206855,-0.070671378,6.163701068,6.258196721
0.07721158,0.098234109,9.928055897,0.308228593,0.0454046,0.139989361,-0.077738516,6.174377224,6.258196721
-0.009506682,0.0697234,9.9569022,0.122955107,-0.015134867,0.093326241,-0.077738516,6.174377224,6.258196721
0,0.069739953,9.966844082,-0.168356214,0.090809201,0.108880614,-0.091872792,6.177935943,6.258196721
